PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,cluster
7.029081664318888,-4.779258348700699,0.5520204666229988,-0.9733758226418128,0.6560424405255735,1.9024945783523413,-1.160044368724134,0.4052453302661846,1.487043841854051,-1.956241764458549,-0.8729398291335659,-0.6155996948462055,0.3207630878070917,0.1717973775423819,-1.277013373877874,-0.1854896051754016,-0.4330106242749885,0.2566128457504223,1.5160916228224148,1.421375112322118,0.7072257917729845,-1.0059999165540567,0.2583311764957119,0.3815767391971263,-0.0073116662700495,0.1275634108537161,-0.0011937482901487,3
6.846382522091855,-4.743728242332939,0.2109701325350921,-0.7340476660784618,0.1526583377548519,1.728600712364315,0.1055602227233276,1.4947968814090633,1.7014546669765105,-1.3542689900296077,-0.6798107940739156,-0.135045867859731,-0.287639367048188,0.7857182242191924,-0.6504868356602803,-0.2065155111212328,-1.2640292404627358,0.6063487283186848,0.5329131260037333,0.3413042474250441,1.7763925914119507,-0.9085787602300572,0.2888959116562967,0.3198009586116438,0.4615635127389588,0.1768078177150859,-0.3788098135927848,3
6.786874572315959,-3.0987053420780497,2.5781185453764124,-0.4484340855167625,2.334673316876574,2.6011297459183687,-0.1026831526456976,0.2646180290870529,1.1780936717721762,-0.1259296985508166,-2.2015645899655527,-0.6449552090429749,0.2846553662085789,0.9738333441125324,-0.8365174904276845,1.3781176755862097,0.0226226699406657,-0.5407074841283126,-0.3968270550917116,0.8520960315662168,0.018097006940209,0.2884598398814181,0.5009849382715917,0.2321960854959722,-0.325576863563859,-1.2997051657521168,1.0021496082443824,3
8.302810579868373,-4.65470672994371,0.9160908793793048,-2.281941826950837,-1.6190391363633738,1.5871417702107011,2.155991006734684,-1.037544107620486,-2.129311450018242,0.2112562361941288,-0.1809294179607016,0.7195538777240934,-0.9552074394548854,0.1156777911036597,-0.4122488629960063,-0.5072383719146718,0.1673836626454788,-1.0878625993487825,0.3836803829864548,-0.2359455300445868,0.1897360501220355,-0.9681341071476788,0.4628471537875137,-1.0640589740560022,0.359977063904146,-0.2386158381038287,-0.4452211701074366,3
6.535169222823594,-3.2559732113167503,2.256381111614936,0.7272310833316427,2.1246249107248443,3.540477422060844,0.5715845319246435,1.547714563653198,0.4760246883134496,-1.414396434578898,0.559412757333931,0.7539727123754801,-0.6048545527113084,1.4107976511900022,-0.1253337574692697,-0.4456323867560646,-1.1985061965132198,-0.0671825430600722,0.1249794150563529,0.2341039553544563,1.7230894093820988,-0.670964737939065,-0.1525932037128942,0.6746465542276371,0.3690794163871068,-0.6573397805196467,-0.9895814478359825,3
10.29175414816632,2.173733319180371,7.368893408453454,-3.307954640621713,-1.5013258212843403,0.3761694280669649,-2.4494627166662064,-3.639474768196199,3.218957555321472,0.5104177714210341,0.4424207670303137,0.7676807433813405,-0.2847776744909546,-2.9625220563250134,0.4354617430956992,-1.4851994682323624,0.8527419410704449,-0.2104256496808155,0.9645071524572232,-0.5875437424767006,-0.0269267796845915,1.647034294539573,0.703092574829488,-0.3724879162240592,-1.1639445294148862,3.893263841014632,-1.2497250339509365,4
6.324145689433183,-1.287098402575844,2.635789294608528,0.5347722307669243,1.7382027690884556,2.298322410319096,0.2975458793520998,-0.5866366768189661,1.6512426119762156,1.2895129520343531,-1.905974162637167,0.0304336929444883,0.0131532401564117,1.2490667281720078,-0.230138644425566,1.533336800465854,0.3457255132241146,-0.8607187714044191,-0.5791207038415531,1.0172181350409872,-0.0024593140003985,-0.8992370925774555,-0.5873444467613466,-0.118138044782115,-1.0281055575009066,-1.6189106991283264,-0.4424438390006736,3
5.720716634886562,-3.94163018131712,1.0599619782844498,-1.83345648051132,0.0479692882868646,2.794929063610228,0.076654784100972,0.7134501786353085,-1.9431767505093749,0.0983507311666645,0.219785677819203,-0.447746861457493,-0.3016504835092448,0.0345146002376572,-0.0658143503682374,0.4266574053986893,-1.311832852156806,0.1053747311788958,0.1041894407584307,1.4926347920073293,-0.5430739548718136,-1.0298895535067727,0.3117093731347506,-0.1246159495024592,-0.3639929886442983,-0.2834115618217869,0.1661073491443031,3
7.26919076028939,-5.356301946119538,0.3725643036439854,-1.1889787673165657,-0.4781626591284243,1.6712493975677674,0.2611121523135108,0.2152754175550315,0.672450142855142,-0.6312241224501749,-1.4171244256477509,-0.1786012171732205,0.0613900470794491,0.4485960421623806,-0.0279188022572275,-0.4324338786529831,-0.9097577639898494,0.0327801389206186,1.6322568837383709,0.8333136800019583,0.1592713940808573,-1.1424266370491425,0.7246873534272005,-0.5599999403438176,0.2910213926794618,-0.4021129105565584,-0.5150177416113185,3
6.5663783775795785,-3.731964018566292,-0.1621261123927207,-0.3652029152754525,-0.0957871132577289,-0.1926941864998609,1.5064160745295354,0.1877251675879325,-1.2685489723701124,-1.743987466062536,0.7491919988685952,1.0647364150188858,-0.0949364408613323,1.127046642841335,-1.3146365350171378,0.4708567339907012,-0.0642786723301424,0.5204328746203417,-1.442449000272747,0.3003873462320422,1.55131719904474,1.1924521684855394,-2.108031834559858,0.9881226067236608,0.0526147226458564,-0.2693540901638893,0.1724901421305313,3
